CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JE340121,08/17/2021 07:43:00 AM,030XX S KEDZIE AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,N,N,1032,12,04A,1155514,1884205,41.838057753,-87.70484492,"(41.838057753, -87.70484492)"
JE336864,08/14/2021 06:33:00 AM,015XX W 51ST ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,933,20,15,1166743,1870905,41.801328272,-87.66402059,"(41.801328272, -87.66402059)"
JE367060,09/09/2021 10:40:00 AM,012XX W 111TH ST,0860,THEFT,RETAIL THEFT,GAS STATION,N,N,2234,34,06,1170140,1831176,41.692233255,-87.652715044,"(41.692233255, -87.652715044)"
JE372336,08/16/2021 02:07:00 PM,031XX W 54TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,Y,923,14,07,1156473,1868324,41.794458926,-87.701754195,"(41.794458926, -87.701754195)"
JE340515,08/17/2021 02:00:00 PM,056XX S WOLCOTT AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,N,N,715,15,15,1164648,1867369,41.791669564,-87.671803526,"(41.791669564, -87.671803526)"
JE313195,07/25/2021 02:50:00 AM,099XX S NORMAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2232,9,14,1174714,1839122,41.713937849,-87.635733314,"(41.713937849, -87.635733314)"
JF120569,01/21/2022 10:00:00 PM,059XX W THORNDALE AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1622,45,06,1135761,1938670,41.987890008,-87.77603045,"(41.987890008, -87.77603045)"
JE366868,09/09/2021 07:30:00 AM,010XX W 77TH ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,Y,N,612,17,04B,1170517,1853755,41.754185145,-87.650679262,"(41.754185145, -87.650679262)"
JE344872,08/13/2021 03:45:00 AM,085XX S PAULINA ST,0820,THEFT,$500 AND UNDER,STREET,N,N,614,21,06,1166499,1848062,41.738649283,-87.665565852,"(41.738649283, -87.665565852)"
JE340392,08/17/2021 12:05:00 PM,077XX S THROOP ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,Y,Y,612,17,04B,1169227,1853411,41.753269154,-87.655416625,"(41.753269154, -87.655416625)"
JE343700,06/28/2021 12:00:00 AM,021XX W RANDOLPH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,N,N,1223,27,11,1162059,1901186,41.884521327,-87.680354257,"(41.884521327, -87.680354257)"
JE340336,08/17/2021 11:39:00 AM,079XX S SAGINAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - PORCH / HALLWAY,Y,Y,422,7,08B,1195225,1852886,41.75122688,-87.560162461,"(41.75122688, -87.560162461)"
JE341334,08/17/2021 08:15:00 PM,024XX W ADAMS ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,1125,27,08A,1160213,1898997,41.878552858,-87.687193539,"(41.878552858, -87.687193539)"
JE341667,08/17/2021 11:20:00 AM,039XX N NEVA AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,1632,38,11,1127691,1925290,41.951314128,-87.806015982,"(41.951314128, -87.806015982)"
JE340802,08/17/2021 06:11:00 PM,048XX W ADAMS ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,N,N,1533,28,04A,1144207,1898894,41.878585843,-87.745967363,"(41.878585843, -87.745967363)"
JE343882,08/17/2021 03:00:00 PM,029XX E 78TH ST,0810,THEFT,OVER $500,STREET,N,N,421,7,06,1197330,1854200,41.754780422,-87.552405142,"(41.754780422, -87.552405142)"
JE339978,08/17/2021 12:29:00 AM,062XX S MARSHFIELD AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,N,N,714,15,04B,1166409,1863393,41.780721561,-87.665459507,"(41.780721561, -87.665459507)"
JE333560,08/07/2021 09:30:00 PM,028XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,APARTMENT,N,N,133,4,06,1179378,1886082,41.842695834,-87.61721984,"(41.842695834, -87.61721984)"
JE334583,08/07/2021 02:53:00 PM,001XX E oak st,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1833,42,06,1177127,1907237,41.900797625,-87.624839547,"(41.900797625, -87.624839547)"
JE313704,07/25/2021 02:23:00 PM,015XX E HYDE PARK BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,N,N,222,5,14,1187709,1871499,41.802484522,-87.587112578,"(41.802484522, -87.587112578)"
JE315736,07/25/2021 07:37:00 AM,114XX S YALE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,522,34,11,1176656,1829092,41.686370686,-87.628921436,"(41.686370686, -87.628921436)"
JE313141,07/25/2021 12:45:00 AM,046XX W PETERSON AVE,0560,ASSAULT,SIMPLE,STREET,N,N,1711,39,08A,1144716,1939484,41.989959052,-87.743072282,"(41.989959052, -87.743072282)"
JE313939,07/25/2021 05:34:00 PM,015XX W FULLERTON AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,COMMERCIAL / BUSINESS OFFICE,N,N,1811,2,17,1165756,1916030,41.925176274,-87.666354588,"(41.925176274, -87.666354588)"
JE313772,07/25/2021 07:00:00 AM,018XX E 71ST ST,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,333,5,08A,1190044,1858241,41.766047651,-87.578975856,"(41.766047651, -87.578975856)"
JE313247,07/25/2021 04:36:00 AM,089XX S GREENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,413,8,08B,1185110,1845944,41.732420754,-87.597445936,"(41.732420754, -87.597445936)"
JE313786,07/25/2021 03:30:00 PM,084XX S MANISTEE AVE,0560,ASSAULT,SIMPLE,STREET,N,N,423,7,08A,1195961,1849499,41.741914507,-87.557577339,"(41.741914507, -87.557577339)"
JE313342,07/25/2021 07:30:00 AM,009XX W FULLERTON AVE,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,CTA TRAIN,N,N,1812,43,03,1169577,1916141,41.925398449,-87.652311296,"(41.925398449, -87.652311296)"
JE340130,08/17/2021 07:05:00 AM,119XX S PARNELL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,N,Y,524,34,26,1174782,1825817,41.677425416,-87.635878846,"(41.677425416, -87.635878846)"
JE340064,08/17/2021 06:13:00 AM,083XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,622,21,14,1172426,1849536,41.742565882,-87.643807312,"(41.742565882, -87.643807312)"
JE340089,08/17/2021 04:30:00 AM,038XX W 83RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,Y,834,18,14,1152335,1848934,41.741332075,-87.717437428,"(41.741332075, -87.717437428)"
JE341007,08/17/2021 07:26:00 PM,018XX N KOSTNER AVE,0820,THEFT,$500 AND UNDER,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,N,N,2534,35,06,1146767,1911830,41.914035174,-87.736236904,"(41.914035174, -87.736236904)"
JE346097,08/13/2021 10:00:00 AM,049XX W BELDEN AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,N,Y,2522,36,20,1142878,1914842,41.922373826,-87.750449373,"(41.922373826, -87.750449373)"
JE340309,08/17/2021 06:30:00 AM,001XX S LAFLIN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,1224,28,08A,1166425,1899466,41.879709233,-87.664370999,"(41.879709233, -87.664370999)"
JE320541,07/31/2021 12:01:00 AM,011XX W 15TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,N,Y,1232,11,14,1168935,1892896,41.861626586,-87.655345221,"(41.861626586, -87.655345221)"
JE343703,03/26/2021 08:00:00 AM,001XX E 45TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,N,N,215,3,11,1178038,1875291,41.81311503,-87.622464902,"(41.81311503, -87.622464902)"
JE299200,07/12/2021 11:00:00 AM,079XX S CHAPPEL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,Y,414,8,14,1191248,1852633,41.750629772,-87.574744108,"(41.750629772, -87.574744108)"
JE345836,08/14/2021 08:50:00 AM,008XX N WALLER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,N,N,1511,29,11,1138207,1905023,41.895515173,-87.767850151,"(41.895515173, -87.767850151)"
JE341075,08/17/2021 11:35:00 PM,013XX W ESTES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2423,49,08B,1166168,1947527,42.011596374,-87.663936467,"(42.011596374, -87.663936467)"
JE342121,08/17/2021 05:30:00 PM,040XX W LAWRENCE AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1722,39,04B,1148406,1931589,41.968224063,-87.729704278,"(41.968224063, -87.729704278)"
JE344778,08/17/2021 03:45:00 PM,054XX S RIDGEWOOD CT,0810,THEFT,OVER $500,RESIDENCE,N,N,234,5,06,1186228,1869631,41.797393745,-87.592602996,"(41.797393745, -87.592602996)"
JE372286,09/09/2021 04:00:00 PM,052XX S PULASKI RD,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,815,23,04A,1150589,1869566,41.79798376,-87.723298581,"(41.79798376, -87.723298581)"
JE340469,08/17/2021 01:26:00 PM,035XX W 13TH PL,2026,NARCOTICS,POSSESS - PCP,STREET,Y,N,1021,24,18,1152978,1893676,41.864097848,-87.713900069,"(41.864097848, -87.713900069)"
JE340127,08/17/2021 02:41:00 AM,023XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,N,N,914,25,05,1175345,1888642,41.849811991,-87.631943014,"(41.849811991, -87.631943014)"
JE342847,08/17/2021 03:00:00 PM,031XX N SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,2523,30,06,1149736,1920591,41.9380189,-87.725100912,"(41.9380189, -87.725100912)"
JE343874,08/17/2021 11:30:00 PM,048XX N SAWYER AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,ALLEY,N,N,1713,33,03,1153837,1932035,41.969341179,-87.709722771,"(41.969341179, -87.709722771)"
JE341559,08/17/2021 09:00:00 PM,022XX E 67TH ST,0870,THEFT,POCKET-PICKING,APARTMENT,N,N,331,5,06,1192207,1860980,41.773511344,-87.570958858,"(41.773511344, -87.570958858)"
JE368266,09/09/2021 03:00:00 PM,114XX S CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,2211,19,08B,1154420,1828580,41.68543577,-87.710337614,"(41.68543577, -87.710337614)"
JE367204,09/09/2021 12:10:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,112,42,06,1176364,1900524,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
JE340631,08/17/2021 03:45:00 PM,048XX W JACKSON BLVD,0460,BATTERY,SIMPLE,RESTAURANT,N,N,1533,28,08B,1144394,1898243,41.876795906,-87.745297106,"(41.876795906, -87.745297106)"
JE390690,09/06/2021 11:49:00 PM,103XX S DOTY AVE E,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,434,10,06,1189757,1836996,41.707756212,-87.580708771,"(41.707756212, -87.580708771)"
JE340681,08/17/2021 03:11:00 PM,011XX S DELANO CT W,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,N,N,123,25,08A,1175063,1895307,41.868107536,-87.632778394,"(41.868107536, -87.632778394)"
JE384998,09/23/2021 09:09:00 PM,111XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,Y,N,522,34,15,1178229,1831287,41.692358646,-87.623096746,"(41.692358646, -87.623096746)"
JE342117,08/17/2021 10:00:00 PM,029XX W ARTHINGTON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,Y,1135,28,04A,1157004,1895899,41.870117326,-87.69906041,"(41.870117326, -87.69906041)"
JE340951,08/17/2021 05:00:00 PM,076XX S CICERO AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,833,18,06,1145727,1853720,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
JE342172,08/17/2021 11:00:00 AM,071XX S CYRIL AVE,0560,ASSAULT,SIMPLE,STREET,N,N,333,5,08A,1190603,1857792,41.764802087,-87.576941433,"(41.764802087, -87.576941433)"
JE335143,08/07/2021 01:00:00 PM,022XX W DIVISION ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,HOSPITAL BUILDING / GROUNDS,N,N,1212,2,11,1161104,1907941,41.903077492,-87.683673325,"(41.903077492, -87.683673325)"
JE340634,08/17/2021 04:00:00 PM,015XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1021,24,08B,1153288,1892198,41.860035905,-87.712801279,"(41.860035905, -87.712801279)"
JE341233,08/17/2021 05:00:00 PM,0000X E 80TH ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,N,N,623,6,26,1178262,1851987,41.749161405,-87.622350044,"(41.749161405, -87.622350044)"
JE341037,08/17/2021 11:20:00 PM,007XX N RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,N,Y,1112,27,08B,1151256,1904612,41.894141342,-87.719934588,"(41.894141342, -87.719934588)"
JE340958,08/17/2021 08:15:00 PM,086XX S SOUTH CHICAGO AVE,0460,BATTERY,SIMPLE,SIDEWALK,N,N,412,8,08B,1193110,1848374,41.73889746,-87.568059786,"(41.73889746, -87.568059786)"
JE346102,04/01/2021 09:00:00 AM,009XX N LATROBE AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,1524,37,06,1141185,1905822,41.897653343,-87.756892787,"(41.897653343, -87.756892787)"
JE314376,07/25/2021 11:00:00 PM,023XX W CONGRESS PKWY,0810,THEFT,OVER $500,STREET,N,N,1225,27,06,1161063,1897695,41.874962449,-87.684108677,"(41.874962449, -87.684108677)"
JE340670,08/17/2021 04:03:00 PM,108XX S DOTY AVE W,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,513,9,06,1185662,1833231,41.697521825,-87.595822678,"(41.697521825, -87.595822678)"
JE340959,08/17/2021 09:00:00 PM,0000X W HURON ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,1832,2,06,1175978,1905065,41.89486351,-87.629125336,"(41.89486351, -87.629125336)"
JE340845,08/17/2021 04:59:00 PM,027XX W WABANSIA AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,SIDEWALK,Y,N,1421,1,26,1158012,1911195,41.912070429,-87.694941914,"(41.912070429, -87.694941914)"
JE340602,08/17/2021 03:40:00 PM,010XX N LA SALLE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,1824,27,26,1174948,1907242,41.900860447,-87.632842923,"(41.900860447, -87.632842923)"
JE340342,08/17/2021 11:16:00 AM,016XX W 76TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),Y,N,611,17,15,1166875,1854318,41.755808621,-87.66400997,"(41.755808621, -87.66400997)"
JE340222,08/17/2021 09:30:00 AM,030XX W 56TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,824,14,08A,1156885,1867342,41.791755865,-87.700269908,"(41.791755865, -87.700269908)"
JE340568,08/17/2021 01:00:00 PM,048XX S PAULINA ST,0890,THEFT,FROM BUILDING,APARTMENT,N,N,931,15,06,1165829,1872522,41.805784991,-87.667326614,"(41.805784991, -87.667326614)"
JE340020,08/17/2021 02:07:00 AM,0000X N HOMAN BLVD,0460,BATTERY,SIMPLE,GAS STATION,N,N,1123,28,08B,1153708,1900256,41.882139587,-87.71104513,"(41.882139587, -87.71104513)"
JE340385,08/17/2021 12:20:00 PM,032XX N BROADWAY,0560,ASSAULT,SIMPLE,DRUG STORE,N,N,1925,44,08A,1171684,1921595,41.940318272,-87.644408194,"(41.940318272, -87.644408194)"
JE340511,08/17/2021 01:45:00 PM,041XX S ARCHER AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,N,N,921,12,11,1157574,1876997,41.818236515,-87.697481536,"(41.818236515, -87.697481536)"
JE341191,08/17/2021 08:00:00 AM,112XX S FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2212,19,14,1160051,1830077,41.689430221,-87.689682699,"(41.689430221, -87.689682699)"
JE384220,09/23/2021 11:02:00 AM,077XX S MARYLAND AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,N,N,624,8,04B,1183245,1853836,41.754120813,-87.60403314,"(41.754120813, -87.60403314)"
JE341260,08/17/2021 10:00:00 AM,061XX S WHIPPLE ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,N,Y,823,16,04B,1157104,1863770,41.781949361,-87.699563416,"(41.781949361, -87.699563416)"
JE344669,08/15/2021 11:00:00 PM,026XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1222,27,08A,1158621,1900580,41.882929499,-87.692995675,"(41.882929499, -87.692995675)"
JE340243,03/22/2021 12:00:00 PM,080XX S YATES BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,414,7,11,1193587,1852137,41.749211798,-87.566189275,"(41.749211798, -87.566189275)"
JE340001,08/17/2021 01:28:00 AM,022XX W 57TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,COMMERCIAL / BUSINESS OFFICE,N,N,824,16,15,1162190,1866836,41.790258491,-87.680831419,"(41.790258491, -87.680831419)"
JE385217,09/23/2021 09:00:00 PM,042XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1111,37,14,1147984,1906332,41.898924767,-87.731907436,"(41.898924767, -87.731907436)"
JE329930,08/07/2021 10:18:00 PM,067XX S BELL AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,N,N,832,16,04B,1162559,1859947,41.771346456,-87.679670409,"(41.771346456, -87.679670409)"
JE330615,08/07/2021 09:30:00 PM,016XX E 56TH ST,0460,BATTERY,SIMPLE,STREET,N,N,235,5,08B,1188348,1868196,41.79340561,-87.5848746,"(41.79340561, -87.5848746)"
JE313781,07/25/2021 02:00:00 PM,025XX N KEDZIE BLVD,0820,THEFT,$500 AND UNDER,STREET,N,N,1414,32,06,1154615,1916523,41.926759606,-87.707278674,"(41.926759606, -87.707278674)"
JE315781,07/25/2021 03:00:00 AM,007XX N SACRAMENTO BLVD,0810,THEFT,OVER $500,OTHER (SPECIFY),N,N,1221,27,06,1156097,1904592,41.893990113,-87.702155577,"(41.893990113, -87.702155577)"
JE314123,07/25/2021 09:50:00 PM,032XX W 60TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,N,Y,823,23,08A,1155633,1864653,41.784402068,-87.70493287,"(41.784402068, -87.70493287)"
JE313226,07/25/2021 03:00:00 AM,077XX S SAGINAW AVE,0460,BATTERY,SIMPLE,RESIDENCE,N,N,421,7,08B,1195266,1854142,41.754672428,-87.559970848,"(41.754672428, -87.559970848)"
JE340870,08/17/2021 07:15:00 PM,010XX W RANDOLPH ST,0810,THEFT,OVER $500,SIDEWALK,N,N,1224,27,06,1169343,1901121,41.884187759,-87.653608441,"(41.884187759, -87.653608441)"
JE344334,08/09/2021 12:00:00 PM,107XX S HALE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,2212,19,26,1165695,1833161,41.69777566,-87.668932858,"(41.69777566, -87.668932858)"
JE212337,04/24/2021 06:00:00 PM,061XX S DREXEL AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,N,Y,313,20,08B,1183066,1864341,41.782951712,-87.604362828,"(41.782951712, -87.604362828)"
JE340398,08/17/2021 12:30:00 PM,070XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,N,N,735,17,06,1166897,1858031,41.765997125,-87.66382344,"(41.765997125, -87.66382344)"
JE340416,08/17/2021 12:46:00 PM,054XX W CORTLAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2532,37,08B,1139979,1911923,41.914417347,-87.761172885,"(41.914417347, -87.761172885)"
JE340600,08/17/2021 01:58:00 PM,118XX S PERRY AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,N,N,522,34,03,1177709,1826425,41.679028344,-87.625146867,"(41.679028344, -87.625146867)"
JE341112,08/17/2021 07:00:00 PM,118XX S LA SALLE ST,0560,ASSAULT,SIMPLE,STREET,N,N,522,34,08A,1177389,1826404,41.678977929,-87.626318821,"(41.678977929, -87.626318821)"
JE340110,08/17/2021 07:55:00 AM,015XX W MARQUETTE RD,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,N,N,725,16,08A,1167012,1860293,41.772201892,-87.663337339,"(41.772201892, -87.663337339)"
JE340971,08/17/2021 09:32:00 PM,066XX S CAMPBELL AVE,0560,ASSAULT,SIMPLE,STREET,N,N,832,16,08A,1160854,1860472,41.77282252,-87.685905894,"(41.77282252, -87.685905894)"
JE367765,09/09/2021 09:19:00 PM,047XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,223,3,08B,1179661,1873623,41.808500903,-87.616562762,"(41.808500903, -87.616562762)"
JE366818,09/09/2021 05:10:00 AM,011XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,N,N,1224,25,14,1168985,1900196,41.881657266,-87.654949901,"(41.881657266, -87.654949901)"
JE341286,08/17/2021 11:00:00 PM,036XX N ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1732,35,14,1152412,1923878,41.946986156,-87.715178889,"(41.946986156, -87.715178889)"
JE342052,08/17/2021 05:00:00 PM,020XX N HALSTED ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),N,N,1812,43,11,1170626,1913684,41.918633393,-87.648528893,"(41.918633393, -87.648528893)"
JE341792,08/17/2021 10:00:00 PM,039XX W 70TH ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,N,Y,833,13,17,1151380,1857894,41.765938535,-87.720702772,"(41.765938535, -87.720702772)"
JE341846,08/17/2021 08:00:00 PM,011XX S HAMILTON AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",JAIL / LOCK-UP FACILITY,N,N,1225,27,08B,1162121,1895023,41.867608211,-87.680298775,"(41.867608211, -87.680298775)"
JE422933,10/21/2021 03:30:00 PM,026XX W 71ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,831,17,08B,1160056,1857471,41.764603788,-87.688913594,"(41.764603788, -87.688913594)"
JE341403,08/17/2021 08:47:00 PM,015XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,1822,27,06,1171164,1910126,41.90885825,-87.646656908,"(41.90885825, -87.646656908)"
JE361115,06/01/2021 12:00:00 AM,005XX E 88TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,632,9,11,1181379,1846420,41.733813677,-87.611099449,"(41.733813677, -87.611099449)"
JE360297,08/17/2021 09:00:00 AM,038XX N KEDZIE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),N,N,1733,33,11,1154371,1925361,41.951016616,-87.707938347,"(41.951016616, -87.707938347)"
JE313864,07/25/2021 04:53:00 PM,102XX S BENSLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,431,7,08B,1194500,1837635,41.709394624,-87.563319137,"(41.709394624, -87.563319137)"
JE329500,08/07/2021 01:30:00 PM,058XX N SHERIDAN RD,0460,BATTERY,SIMPLE,APARTMENT,N,N,2022,48,08B,1168577,1938929,41.987951293,-87.655323262,"(41.987951293, -87.655323262)"
JE313987,07/25/2021 06:35:00 PM,014XX W WEBSTER AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1811,2,06,1166100,1914733,41.921609881,-87.665127713,"(41.921609881, -87.665127713)"
JE313857,07/25/2021 03:30:00 PM,049XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,224,3,06,1178877,1872326,41.804959728,-87.619477783,"(41.804959728, -87.619477783)"
JE313911,07/25/2021 02:00:00 PM,020XX W SCHILLER ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1424,1,06,1162574,1909428,41.907127255,-87.678232016,"(41.907127255, -87.678232016)"
JE313463,07/25/2021 03:00:00 AM,033XX W DIVISION ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,1422,26,03,1154117,1907790,41.902805465,-87.709342084,"(41.902805465, -87.709342084)"
JE314989,07/25/2021 07:30:00 PM,007XX N NOBLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1215,27,14,1166919,1905256,41.89558684,-87.662390878,"(41.89558684, -87.662390878)"
JE334460,06/24/2021 02:05:00 PM,0000X S WABASH AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,N,N,112,42,06,1176813,1900286,41.881730836,-87.626203285,"(41.881730836, -87.626203285)"
JE330019,08/07/2021 07:00:00 AM,071XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,SIDEWALK,N,N,1632,38,06,1127555,1925819,41.95276806,-87.806503971,"(41.95276806, -87.806503971)"
JE341470,08/17/2021 10:58:00 AM,072XX W LUNT AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,1611,41,11,1127124,1945968,42.008066232,-87.807633796,"(42.008066232, -87.807633796)"
JE340083,08/17/2021 02:00:00 AM,009XX N ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1121,27,14,1152875,1905984,41.897874329,-87.713952097,"(41.897874329, -87.713952097)"
JE340730,08/17/2021 06:30:00 AM,048XX S LECLAIRE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,N,N,814,22,20,1143176,1872086,41.805040192,-87.750421096,"(41.805040192, -87.750421096)"
JE340847,08/17/2021 06:00:00 PM,075XX S ESSEX AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,N,N,421,7,20,1194175,1855355,41.758027836,-87.563929201,"(41.758027836, -87.563929201)"
